Module name: , class: CogVideoXTransformer3DModel, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/transformers/cogvideox_transformer_3d.py
Module name: transformer_blocks.20.attn1, class: Attention, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention_processor.py
Module name: transformer_blocks.20.attn1.norm_q, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.20.attn1.norm_k, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.20.attn1.to_q, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.20.attn1.to_k, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.20.attn1.to_v, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.20.attn1.to_out, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.20.attn1.to_out.0, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.20.attn1.to_out.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.20.norm2, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.20.norm2.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.20.norm2.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.20.norm2.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.20.ff, class: FeedForward, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention.py
Module name: transformer_blocks.20.ff.net, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.20.ff.net.0, class: GELU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/activations.py
Module name: transformer_blocks.20.ff.net.0.proj, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.20.ff.net.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.20.ff.net.2, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.20.ff.net.3, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.21, class: CogVideoXBlock, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/transformers/cogvideox_transformer_3d.py
Module name: transformer_blocks.21.norm1, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.21.norm1.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.21.norm1.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.21.norm1.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.21.attn1, class: Attention, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention_processor.py
Module name: transformer_blocks.21.attn1.norm_q, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.21.attn1.norm_k, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.21.attn1.to_q, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.21.attn1.to_k, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.21.attn1.to_v, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.21.attn1.to_out, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.21.attn1.to_out.0, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.21.attn1.to_out.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.21.norm2, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.21.norm2.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.21.norm2.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.21.norm2.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.21.ff, class: FeedForward, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention.py
Module name: transformer_blocks.21.ff.net, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.21.ff.net.0, class: GELU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/activations.py
Module name: transformer_blocks.21.ff.net.0.proj, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.21.ff.net.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.21.ff.net.2, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.21.ff.net.3, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.22, class: CogVideoXBlock, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/transformers/cogvideox_transformer_3d.py
Module name: transformer_blocks.22.norm1, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.22.norm1.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.22.norm1.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.22.norm1.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.22.attn1, class: Attention, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention_processor.py
Module name: transformer_blocks.22.attn1.norm_q, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.22.attn1.norm_k, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.22.attn1.to_q, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.22.attn1.to_k, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.22.attn1.to_v, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.22.attn1.to_out, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.22.attn1.to_out.0, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.22.attn1.to_out.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.22.norm2, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.22.norm2.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.22.norm2.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.22.norm2.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.22.ff, class: FeedForward, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention.py
Module name: transformer_blocks.22.ff.net, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.22.ff.net.0, class: GELU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/activations.py
Module name: transformer_blocks.22.ff.net.0.proj, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.22.ff.net.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.22.ff.net.2, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.22.ff.net.3, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.23, class: CogVideoXBlock, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/transformers/cogvideox_transformer_3d.py
Module name: transformer_blocks.23.norm1, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.23.norm1.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.23.norm1.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.23.norm1.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.23.attn1, class: Attention, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention_processor.py
Module name: transformer_blocks.23.attn1.norm_q, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.23.attn1.norm_k, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.23.attn1.to_q, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.23.attn1.to_k, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.23.attn1.to_v, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.23.attn1.to_out, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.23.attn1.to_out.0, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.23.attn1.to_out.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.23.norm2, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.23.norm2.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.23.norm2.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.23.norm2.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.23.ff, class: FeedForward, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention.py
Module name: transformer_blocks.23.ff.net, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.23.ff.net.0, class: GELU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/activations.py
Module name: transformer_blocks.23.ff.net.0.proj, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.23.ff.net.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.23.ff.net.2, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.23.ff.net.3, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.24, class: CogVideoXBlock, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/transformers/cogvideox_transformer_3d.py
Module name: transformer_blocks.24.norm1, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.24.norm1.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.24.norm1.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.24.norm1.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.24.attn1, class: Attention, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention_processor.py
Module name: transformer_blocks.24.attn1.norm_q, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.24.attn1.norm_k, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.24.attn1.to_q, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.24.attn1.to_k, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.24.attn1.to_v, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.24.attn1.to_out, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.24.attn1.to_out.0, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.24.attn1.to_out.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.24.norm2, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.24.norm2.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.24.norm2.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.24.norm2.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.24.ff, class: FeedForward, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention.py
Module name: transformer_blocks.24.ff.net, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.24.ff.net.0, class: GELU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/activations.py
Module name: transformer_blocks.24.ff.net.0.proj, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.24.ff.net.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.24.ff.net.2, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.24.ff.net.3, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.25, class: CogVideoXBlock, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/transformers/cogvideox_transformer_3d.py
Module name: transformer_blocks.25.norm1, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.25.norm1.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.25.norm1.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.25.norm1.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.25.attn1, class: Attention, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention_processor.py
Module name: transformer_blocks.25.attn1.norm_q, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.25.attn1.norm_k, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.25.attn1.to_q, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.25.attn1.to_k, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.25.attn1.to_v, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.25.attn1.to_out, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.25.attn1.to_out.0, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.25.attn1.to_out.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.25.norm2, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.25.norm2.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.25.norm2.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.25.norm2.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.25.ff, class: FeedForward, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention.py
Module name: transformer_blocks.25.ff.net, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.25.ff.net.0, class: GELU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/activations.py
Module name: transformer_blocks.25.ff.net.0.proj, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.25.ff.net.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.25.ff.net.2, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.25.ff.net.3, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.26, class: CogVideoXBlock, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/transformers/cogvideox_transformer_3d.py
Module name: transformer_blocks.26.norm1, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.26.norm1.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.26.norm1.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.26.norm1.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.26.attn1, class: Attention, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention_processor.py
Module name: transformer_blocks.26.attn1.norm_q, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.26.attn1.norm_k, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.26.attn1.to_q, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.26.attn1.to_k, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.26.attn1.to_v, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.26.attn1.to_out, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.26.attn1.to_out.0, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.26.attn1.to_out.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.26.norm2, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.26.norm2.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
Module name: transformer_blocks.26.norm2.linear, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.26.norm2.norm, class: LayerNorm, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/normalization.py
Module name: transformer_blocks.26.ff, class: FeedForward, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/attention.py
Module name: transformer_blocks.26.ff.net, class: ModuleList, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/container.py
Module name: transformer_blocks.26.ff.net.0, class: GELU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/activations.py
Module name: transformer_blocks.26.ff.net.0.proj, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.26.ff.net.1, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.26.ff.net.2, class: Linear, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/linear.py
Module name: transformer_blocks.26.ff.net.3, class: Dropout, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/dropout.py
Module name: transformer_blocks.27, class: CogVideoXBlock, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/transformers/cogvideox_transformer_3d.py
Module name: transformer_blocks.27.norm1, class: CogVideoXLayerNormZero, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/diffusers/models/normalization.py
Module name: transformer_blocks.27.norm1.silu, class: SiLU, file: /home/zihao/miniconda3/envs/cogvideo/lib/python3.11/site-packages/torch/nn/modules/activation.py
